thomas_num,thomas_name,id,icpsr,congress,year,st_name,cd,Democrat?,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,LES,LES Rank In Party,Total in Party,Benchmark,Expectations?
4338,"Roberts, Pat",1021601,14852,102,1991-92,KS,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0.287978888,74,172,0.397786647,Meets Expectations
4339,"Roe, Robert",1023008,12042,102,1991-92,NJ,8,1,1,0,1,1,1,36,4,3,2,1,4,0,2,2,0,2.250576496,54,268,3.710061073,Meets Expectations
4340,"Roemer, Tim",1021403,29117,102,1991-92,IN,3,1,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,0.146135256,218,268,0.421617061,Below Expectations
4341,"Rogers, Harold",1021705,14854,102,1991-92,KY,5,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0.138905644,118,172,0.397786647,Below Expectations
4342,"Rohrabacher, Dana",1020542,15621,102,1991-92,CA,42,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0.226313263,97,172,0.188133791,Meets Expectations
4343,"Ros-Lehtinen, Ileana",1020918,15634,102,1991-92,FL,18,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.142290175,117,172,0.188133791,Meets Expectations
4344,"Rose, Charlie",1023307,14048,102,1991-92,NC,7,1,2,2,1,1,0,14,4,3,3,2,4,0,0,0,0,2.029209137,61,268,4.650635242,Below Expectations
4345,"Rostenkowski, Dan",1021308,8080,102,1991-92,IL,8,1,16,14,11,11,6,12,8,2,2,1,0,0,0,0,0,9.687924385,1,268,3.972127199,Exceeds Expectations
4346,"Roth, Toby",1024908,14655,102,1991-92,WI,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.149073228,113,172,0.450199872,Below Expectations
4347,"Roukema, Marge",1023005,14855,102,1991-92,NJ,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.135521114,121,172,0.397786647,Below Expectations
4348,"Rowland, J.",1021008,15057,102,1991-92,GA,8,1,1,0,0,0,0,9,3,1,1,1,0,0,0,0,0,0.710341156,136,268,0.631269932,Meets Expectations
4349,"Roybal, Edward",1020525,10621,102,1991-92,CA,25,1,3,2,2,2,2,16,1,0,0,0,1,1,1,1,0,2.190076828,56,268,2.200802565,Meets Expectations
4350,"Russo, Martin",1021303,14271,102,1991-92,IL,3,1,2,1,1,1,0,13,0,0,0,0,0,0,0,0,0,0.703376889,137,268,0.840922832,Meets Expectations
4351,"Sabo, Martin",1022305,14656,102,1991-92,MN,5,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.081312671,241,268,0.736096382,Below Expectations
4352,"Sanders, Bernard",1024501,29147,102,1991-92,VT,1,.,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0.335404277,.,.,0.421617061,Meets Expectations
4353,"Sangmeister, George",1021304,15622,102,1991-92,IL,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.040656336,256,268,0.474030286,Below Expectations
4354,"Santorum, Rick",1023818,29141,102,1991-92,PA,18,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0.327961117,69,172,0.135720581,Exceeds Expectations
4355,"Sarpalius, Bill",1024313,15623,102,1991-92,TX,13,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0.179561988,209,268,0.474030286,Below Expectations
4356,"Savage, Gus",1021302,14856,102,1991-92,IL,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.091926813,235,268,1.729083657,Below Expectations
4357,"Sawyer, Thomas",1023514,15442,102,1991-92,OH,14,1,2,2,2,2,2,12,2,1,1,1,0,0,0,0,0,2.504836559,46,268,1.571843982,Exceeds Expectations
4358,"Saxton, Jim",1023013,15112,102,1991-92,NJ,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.149073228,112,172,0.292960227,Meets Expectations
4359,"Schaefer, Dan",1020606,15058,102,1991-92,CO,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013552112,168,172,0.345373452,Below Expectations
4360,"Scheuer, James",1023208,10768,102,1991-92,NY,8,1,3,2,2,0,0,18,3,1,0,0,1,0,0,0,0,1.123372316,103,268,1.886323333,Meets Expectations
4361,"Schiff, Steven",1023101,15624,102,1991-92,NM,1,0,1,1,1,1,0,7,1,0,0,0,2,0,0,0,0,0.657973826,32,172,0.188133791,Exceeds Expectations
4362,"Schroeder, Patricia",1020601,14051,102,1991-92,CO,1,1,2,1,1,1,1,35,3,0,0,0,1,0,0,0,0,1.596185684,79,268,1.938736558,Meets Expectations
4363,"Schulze, Richard",1023805,14273,102,1991-92,PA,5,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0.393011242,56,172,0.555026293,Meets Expectations
4364,"Schumer, Charles",1023210,14858,102,1991-92,NY,10,1,7,5,3,3,1,42,12,5,4,1,0,0,0,0,0,4.522200584,20,268,1.729083657,Exceeds Expectations
4365,"Sensenbrenner, James",1024909,14657,102,1991-92,WI,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0.149073228,115,172,0.450199872,Below Expectations
4366,"Serrano, Jose",1023218,29134,102,1991-92,NY,18,1,2,2,2,2,1,6,1,1,1,0,0,0,0,0,0,1.737171531,74,268,0.421617061,Exceeds Expectations
4367,"Sharp, Philip",1021402,14274,102,1991-92,IN,2,1,2,2,2,2,1,17,6,1,0,0,0,0,0,0,0,2.073759079,60,268,1.886323333,Meets Expectations
4368,"Shaw, E.",1020915,14860,102,1991-92,FL,15,0,0,0,0,0,0,25,1,0,0,0,1,1,1,1,1,0.488322586,46,172,0.397786647,Meets Expectations
4369,"Shays, Christopher",1020704,15449,102,1991-92,CT,4,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0.2303859,95,172,0.240547016,Meets Expectations
4370,"Shuster, Bud",1023809,14052,102,1991-92,PA,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.091926813,134,172,0.607439518,Below Expectations
4371,"Sikorski, Gerry",1022306,15059,102,1991-92,MN,6,1,0,0,0,0,0,15,6,3,2,1,0,0,0,0,0,1.194683075,95,268,1.676670432,Meets Expectations
4372,"Sisisky, Norman",1024604,15060,102,1991-92,VA,4,1,0,0,0,0,0,4,1,1,1,1,1,0,0,0,0,0.503000855,157,268,1.676670432,Below Expectations
4373,"Skaggs, David",1020602,15443,102,1991-92,CO,2,1,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,0.417240858,168,268,0.526443481,Meets Expectations
4374,"Skeen, Joe",1023102,14861,102,1991-92,NM,2,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0.166009873,106,172,0.397786647,Below Expectations
4375,"Skelton, Ike",1022504,14451,102,1991-92,MO,4,1,1,1,1,1,0,9,0,0,0,0,1,0,0,0,0,0.624774635,142,268,1.833910108,Below Expectations
4376,"Slattery, Jim",1021602,15061,102,1991-92,KS,2,1,1,1,0,0,0,29,2,1,0,0,0,0,0,0,0,0.728939414,134,268,0.631269932,Meets Expectations
4377,"Slaughter, D.",1024607.1,15115,102,1991-92,VA,7,0,0,0,0,0,0,9,1,1,1,1,0,0,0,0,0,0.568050981,40,172,0.292960227,Exceeds Expectations
4378,"Slaughter, Louise",1023230,15444,102,1991-92,NY,30,1,1,1,1,1,1,13,0,0,0,0,0,0,0,0,0,1.095445633,105,268,0.526443481,Exceeds Expectations
4379,"Smith, Neal",1021504,8672,102,1991-92,IA,4,1,2,2,2,2,2,10,0,0,0,0,0,0,0,0,0,1.974057436,63,268,2.305629015,Meets Expectations
4380,"Smith, Lawrence",1020916,15062,102,1991-92,FL,16,1,0,0,0,0,0,11,4,1,0,0,0,0,0,0,0,0.457897186,164,268,0.631269932,Meets Expectations
4381,"Smith, Christopher",1023004,14863,102,1991-92,NJ,4,0,0,0,0,0,0,19,1,0,0,0,2,2,2,2,1,0.457019448,49,172,0.397786647,Meets Expectations
4382,"Smith, Lamar",1024321,15445,102,1991-92,TX,21,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,1,0.200343713,101,172,0.240547016,Meets Expectations
4383,"Smith, Robert",1023702,15063,102,1991-92,OR,2,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0.264259189,82,172,0.345373452,Meets Expectations
4384,"Snowe, Olympia",1021902,14661,102,1991-92,ME,2,0,1,1,1,1,0,35,1,1,1,0,1,0,0,0,0,1.213625073,9,172,0.450199872,Exceeds Expectations
4385,"Solarz, Stephen",1023213,14277,102,1991-92,NY,13,1,1,1,1,0,0,10,1,1,0,0,0,0,0,0,0,0.570760489,149,268,1.886323333,Below Expectations
4386,"Solomon, Gerald",1023224,14662,102,1991-92,NY,24,0,0,0,0,0,0,51,2,0,0,0,1,0,0,0,0,0.809054077,24,172,0.450199872,Exceeds Expectations
4387,"Spence, Floyd",1024002,13042,102,1991-92,SC,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.040656336,157,172,0.659852743,Below Expectations
4388,"Spratt, John",1024005,15064,102,1991-92,SC,5,1,0,0,0,0,0,9,0,1,1,1,0,0,0,0,0,0.510457993,156,268,0.631269932,Meets Expectations
4389,"Staggers, Harley",1024802,15065,102,1991-92,WV,2,1,2,2,2,2,2,9,1,1,1,1,1,0,0,0,0,2.409297705,49,268,1.676670432,Meets Expectations
4390,"Stallings, Richard",1021202,15117,102,1991-92,ID,2,1,0,0,0,0,0,8,3,1,1,1,2,2,2,2,1,0.81162113,126,268,0.578856707,Meets Expectations
4391,"Stark, Fortney",1020509,14053,102,1991-92,CA,9,1,2,2,1,1,0,75,4,1,0,0,1,0,0,0,0,1.970328212,64,268,1.938736558,Meets Expectations
4392,"Stearns, Cliff",1020906,15627,102,1991-92,FL,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.081312671,138,172,0.188133791,Below Expectations
4393,"Stenholm, Charles",1024317,14664,102,1991-92,TX,17,1,2,2,2,1,0,9,0,0,0,0,1,1,1,1,0,0.971268058,115,268,1.781496882,Meets Expectations
4394,"Stokes, Louis",1023521,12030,102,1991-92,OH,21,1,0,0,0,0,0,6,0,0,0,0,1,1,1,1,1,0.173239484,211,268,3.710061073,Below Expectations
4395,"Studds, Gerry",1022110,14055,102,1991-92,MA,10,1,10,8,8,7,6,23,8,3,1,0,0,0,0,0,0,7.477355957,6,268,4.650635242,Exceeds Expectations
4396,"Stump, Bob",1020303,14454,102,1991-92,AZ,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.040656336,160,172,0.502613068,Below Expectations
4397,"Sundquist, Don",1024207,15066,102,1991-92,TN,7,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0.426225066,51,172,0.345373452,Meets Expectations
4398,"Swett, Dick",1022902,29131,102,1991-92,NH,2,1,0,0,0,0,0,10,1,1,1,1,0,0,0,0,0,0.58160305,147,268,0.421617061,Meets Expectations
4399,"Swift, Al",1024702,14666,102,1991-92,WA,2,1,11,10,9,6,3,17,6,5,2,2,0,0,0,0,0,6.913345337,8,268,1.781496882,Exceeds Expectations
4400,"Synar, Mike",1023602,14667,102,1991-92,OK,2,1,3,3,1,1,0,16,3,0,0,0,0,0,0,0,0,1.174288273,98,268,1.781496882,Meets Expectations
4401,"Tallon, Robert",1024006,15068,102,1991-92,SC,6,1,0,0,0,0,0,7,1,0,0,0,1,1,1,1,1,0.244384572,200,268,1.676670432,Below Expectations
4402,"Tanner, John",1024208,15628,102,1991-92,TN,8,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0.056918871,249,268,0.474030286,Below Expectations
4403,"Tauzin, W.",1021803,14679,102,1991-92,LA,3,1,3,3,3,3,1,20,3,2,1,0,0,0,0,0,0,2.620634317,44,268,1.729083657,Exceeds Expectations
4404,"Taylor, Charles",1023311,29135,102,1991-92,NC,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.040656336,159,172,0.135720581,Below Expectations
4405,"Taylor, Gene",1022405,15637,102,1991-92,MS,5,1,2,2,2,2,0,3,0,0,0,0,1,1,1,1,1,1.132773519,100,268,0.474030286,Exceeds Expectations
4406,"Thomas, William",1020520,14669,102,1991-92,CA,20,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0.246648431,91,172,0.450199872,Meets Expectations
4407,"Thomas, Lindsay",1021001,15069,102,1991-92,GA,1,1,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0.348296911,178,268,0.631269932,Meets Expectations
4408,"Thomas, Craig",1025001,15633,102,1991-92,WY,1,0,2,2,2,2,1,13,1,0,0,0,0,0,0,0,0,1.65313375,3,172,0.188133791,Exceeds Expectations
4409,"Thornton, Ray",1020402,14058,102,1991-92,AR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,268,0.421617061,Below Expectations
4410,"Torres, Estaban",1020534,15070,102,1991-92,CA,34,1,1,1,1,0,0,13,3,2,2,0,0,0,0,0,0,1.005955696,110,268,1.676670432,Meets Expectations
4411,"Torricelli, Robert",1023009,15071,102,1991-92,NJ,9,1,2,2,1,1,0,33,2,1,0,0,0,0,0,0,0,1.28324306,90,268,1.676670432,Meets Expectations
4412,"Towns, Edolphus",1023211,15072,102,1991-92,NY,11,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0.247322544,198,268,0.631269932,Below Expectations
4413,"Traficant, James",1023517,15121,102,1991-92,OH,17,1,1,0,0,0,0,34,0,0,0,0,2,0,0,0,0,0.493296862,160,268,0.578856707,Meets Expectations
4414,"Traxler, Bob",1022208,14075,102,1991-92,MI,8,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.838536263,71,268,1.886323333,Meets Expectations
4415,"Udall, Morris",1020302.1,10566,102,1991-92,AZ,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013552112,265,268,1.207815289,Below Expectations
4416,"Unsoeld, Jolene",1024703,15629,102,1991-92,WA,3,1,0,0,0,0,0,14,2,2,2,1,0,0,0,0,0,0.872307003,121,268,0.474030286,Exceeds Expectations
4417,"Upton, Fred",1022204,15446,102,1991-92,MI,4,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0.16533576,107,172,0.240547016,Meets Expectations
4418,"Valentine, Tim",1023302,15073,102,1991-92,NC,2,1,5,5,5,2,1,11,1,0,0,0,0,0,0,0,0,2.523612499,45,268,1.676670432,Exceeds Expectations
4419,"Vander Jagt, Guy",1022209,10794,102,1991-92,MI,9,0,1,1,1,1,0,24,2,0,0,0,2,0,0,0,0,0.945952713,18,172,0.764679193,Meets Expectations
4420,"Vento, Bruce",1022304,14458,102,1991-92,MN,4,1,8,8,6,4,0,20,9,6,3,1,0,0,0,0,0,4.654378891,19,268,1.833910108,Exceeds Expectations
4421,"Visclosky, Peter",1021401,15124,102,1991-92,IN,1,1,0,0,0,0,0,13,3,2,2,2,0,0,0,0,0,1.125934362,102,268,0.578856707,Exceeds Expectations
4422,"Volkmer, Harold",1022509,14459,102,1991-92,MO,9,1,0,0,0,0,0,19,2,1,1,1,1,0,0,0,0,0.763875484,132,268,1.833910108,Below Expectations
4423,"Vucanovich, Barbara",1022802,15075,102,1991-92,NV,2,0,0,0,0,0,0,10,2,0,0,0,1,0,0,0,0,0.253417492,89,172,0.345373452,Meets Expectations
4424,"Walker, Robert",1023816,14461,102,1991-92,PA,16,0,1,1,0,0,0,13,1,0,0,0,1,0,0,0,0,0.378771037,59,172,0.502613068,Meets Expectations
4425,"Walsh, James",1023227,15630,102,1991-92,NY,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.121969007,125,172,0.188133791,Meets Expectations
4426,"Washington, Craig",1024318,29145,102,1991-92,TX,18,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.067760557,246,268,0.474030286,Below Expectations
4427,"Waters, Maxine",1020529,29106,102,1991-92,CA,29,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0.192439988,207,268,0.421617061,Below Expectations
4428,"Waxman, Henry",1020524,14280,102,1991-92,CA,24,1,13,12,9,8,4,18,8,3,1,1,0,0,0,0,0,7.680697441,5,268,1.886323333,Exceeds Expectations
4429,"Weber, Vin",1022302,14868,102,1991-92,MN,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.054208446,151,172,0.397786647,Below Expectations
4430,"Weiss, Ted",1023217,14463,102,1991-92,NY,17,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0.271042228,192,268,1.833910108,Below Expectations
4431,"Weldon, Curt",1023807,15447,102,1991-92,PA,7,0,0,0,0,0,0,9,2,0,0,0,1,1,1,1,1,0.329081774,68,172,0.240547016,Meets Expectations
4432,"Wheat, Alan",1022505,15076,102,1991-92,MO,5,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0.290703952,188,268,1.676670432,Below Expectations
4433,"Whitten, Jamie",1022401,10075,102,1991-92,MS,1,1,11,10,11,10,9,7,0,0,0,0,0,0,0,0,0,9.052381516,2,268,5.489246845,Exceeds Expectations
4434,"Williams, Pat",1022601,14672,102,1991-92,MT,1,1,1,1,1,1,0,34,6,4,2,2,2,0,0,0,0,2.245727777,55,268,1.781496882,Meets Expectations
4435,"Wilson, Charles",1024302,14062,102,1991-92,TX,2,1,0,0,0,0,0,5,2,1,1,0,1,0,0,0,0,0.364559442,175,268,0.893335998,Below Expectations
4436,"Wise, Robert",1024803,15077,102,1991-92,WV,3,1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0.46415633,163,268,1.676670432,Below Expectations
4437,"Wolf, Frank",1024610,14869,102,1991-92,VA,10,0,1,1,1,1,1,10,1,0,0,0,0,0,0,0,0,1.112382293,14,172,0.397786647,Exceeds Expectations
4438,"Wolpe, Howard",1022203,14673,102,1991-92,MI,3,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.094864786,233,268,1.781496882,Below Expectations
4439,"Wyden, Ron",1023703,14871,102,1991-92,OR,3,1,7,6,6,3,2,28,3,0,0,0,0,0,0,0,0,3.815556765,27,268,1.729083657,Exceeds Expectations
4440,"Wylie, Chalmers",1023515,11058,102,1991-92,OH,15,0,3,2,2,0,0,10,1,0,0,0,1,0,0,0,0,0.821317375,21,172,0.764679193,Meets Expectations
4441,"Yates, Sidney",1021309,10421,102,1991-92,IL,9,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,2.298170328,53,268,2.148389339,Meets Expectations
4442,"Yatron, Gus",1023806,12035,102,1991-92,PA,6,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0.94637239,116,268,2.043562889,Below Expectations
4443,"Young, Don",1020201,14066,102,1991-92,AK,1,0,1,0,0,0,0,23,9,6,4,3,0,0,0,0,0,2.358413219,2,172,0.607439518,Exceeds Expectations
4444,"Young, C.W.",1020908,13047,102,1991-92,FL,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.084697202,136,172,0.659852743,Below Expectations
4445,"Zeliff, William",1022901,29130,102,1991-92,NH,1,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0.475896597,48,172,0.135720581,Exceeds Expectations
4446,"Zimmer, Dick",1023012,29133,102,1991-92,NJ,12,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0.345571846,61,172,0.135720581,Exceeds Expectations
4447,"de Lugo, Ron",102.3,.,102,1991-92,VI,1,.,1,0,0,0,0,12,2,2,2,1,0,0,0,0,0,0.872307003,.,.,1.443187237,Meets Expectations
4448,"de la Garza, E.",1024315,10716,102,1991-92,TX,15,1,8,5,7,6,4,11,3,7,5,1,0,0,0,0,0,6.356044769,11,268,3.814887524,Exceeds Expectations
4449,"Abercrombie, Neil",1031101,15245,103,1993-94,HI,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0.097937308,223,259,0.411009759,Below Expectations
4450,"Ackerman, Gary",1033205,15000,103,1993-94,NY,5,1,0,0,0,0,0,12,2,1,1,0,0,0,0,0,0,0.512959719,135,259,2.134670258,Below Expectations
4451,"Allard, Wayne",1030604,29108,103,1993-94,CO,4,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0.205254555,78,181,0.192374349,Meets Expectations
4452,"Andrews, Michael",1034325,15001,103,1993-94,TX,25,1,1,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0.501274765,137,259,0.671988845,Meets Expectations
4453,"Andrews, Robert",1033001,29132,103,1993-94,NJ,1,1,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0.391842097,151,259,0.411009759,Meets Expectations
4454,"Andrews, Thomas",1031901,29121,103,1993-94,ME,1,1,1,1,1,1,1,5,0,0,0,0,1,1,1,1,0,1.164237499,90,259,0.411009759,Exceeds Expectations
4455,"Applegate, Douglas",1033518,14402,103,1993-94,OH,18,1,1,1,1,1,0,6,1,1,1,0,0,0,0,0,0,0.910515964,102,259,2.33040452,Below Expectations
4456,"Archer, Bill",1034307,13002,103,1993-94,TX,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.218865275,76,181,0.844822049,Below Expectations
4457,"Armey, Richard",1034326,15125,103,1993-94,TX,26,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.140699103,106,181,0.388108671,Below Expectations
4458,"Bacchus, Jim",1030915,29112,103,1993-94,FL,15,1,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0.206358686,182,259,0.411009759,Meets Expectations
4459,"Bachus, Spencer",1030106,29301,103,1993-94,AL,6,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0.149289384,100,181,0.127129585,Meets Expectations
4460,"Baesler, Scotty",1031706,29353,103,1993-94,KY,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.015633233,255,259,0.345764995,Below Expectations
4461,"Baker, Bill",1030510,29310,103,1993-94,CA,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.109432638,122,181,0.127129585,Meets Expectations
4462,"Baker, Richard",1031806,15401,103,1993-94,LA,6,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0.251143008,66,181,0.322863877,Meets Expectations
4463,"Ballenger, Cass",1033310,15402,103,1993-94,NC,10,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0.221991926,71,181,0.322863877,Meets Expectations
4464,"Barca, Peter",1034901,39314,103,1993-94,WI,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.093799405,231,259,0.345764995,Below Expectations
4465,"Barcia, James",1032205,29363,103,1993-94,MI,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.046899702,248,259,0.345764995,Below Expectations
4466,"Barlow, Tom",1031701,29351,103,1993-94,KY,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.093799405,226,259,0.345764995,Below Expectations
4467,"Barrett, Bill",1032703,29129,103,1993-94,NE,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.109432638,119,181,0.192374349,Meets Expectations
4468,"Barrett, Thomas",1034905,39315,103,1993-94,WI,5,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0.220887795,178,259,0.345764995,Meets Expectations
4469,"Bartlett, Roscoe",1032006,29356,103,1993-94,MD,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.125065863,113,181,0.127129585,Meets Expectations
4470,"Barton, Joe",1034306,15085,103,1993-94,TX,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.093799405,132,181,0.388108671,Below Expectations
4471,"Bateman, Herbert",1034601,15003,103,1993-94,VA,1,0,0,0,0,0,0,7,2,0,0,0,2,1,1,1,1,0.342705816,55,181,0.453353435,Meets Expectations
4472,"Becerra, Xavier",1030530,29316,103,1993-94,CA,30,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.12607713,211,259,0.345764995,Below Expectations
4473,"Beilenson, Anthony",1030524,14405,103,1993-94,CA,24,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.140699103,204,259,2.33040452,Below Expectations
4474,"Bentley, Helen",1032002,15086,103,1993-94,MD,2,0,2,1,1,1,0,9,1,0,0,0,0,0,0,0,0,0.790409625,14,181,0.388108671,Exceeds Expectations
4475,"Bereuter, Doug",1032701,14605,103,1993-94,NE,1,0,2,2,1,1,1,14,0,1,1,0,0,0,0,0,0,1.606073976,5,181,0.583842993,Exceeds Expectations
4476,"Berman, Howard",1030526,15005,103,1993-94,CA,26,1,1,1,1,1,0,12,2,1,1,1,0,0,0,0,0,1.305700302,86,259,2.134670258,Meets Expectations
4477,"Bevill, Tom",1030104,11000,103,1993-94,AL,4,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2.076795816,65,259,2.65662837,Meets Expectations
4478,"Bilbray, James",1032801,15403,103,1993-94,NV,1,1,0,0,0,0,0,6,3,2,2,2,2,0,0,0,0,1.162911773,91,259,2.00418067,Meets Expectations
4479,"Bilirakis, Michael",1030909,15006,103,1993-94,FL,9,0,0,0,0,0,0,24,1,0,0,0,1,0,0,0,0,0.441868454,38,181,0.453353435,Meets Expectations
4480,"Bishop, Sanford",1031002,29339,103,1993-94,GA,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.031266466,254,259,0.345764995,Below Expectations
4481,"Blackwell, Lucien",1033802,29140,103,1993-94,PA,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.093799405,227,259,0.411009759,Below Expectations
4482,"Bliley, Tom",1034607,14802,103,1993-94,VA,7,0,0,0,0,0,0,6,1,1,1,1,1,0,0,0,0,0.596583486,28,181,0.518598199,Meets Expectations
4483,"Blute, Peter",1032103,29357,103,1993-94,MA,3,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0.128192514,109,181,0.127129585,Meets Expectations
4484,"Boehlert, Sherwood",1033223,15007,103,1993-94,NY,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.125065863,114,181,0.453353435,Below Expectations
4485,"Boehner, John",1033508,29137,103,1993-94,OH,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.078166172,140,181,0.192374349,Below Expectations
4486,"Bonilla, Henry",1034323,39302,103,1993-94,TX,23,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1.077481031,11,181,0.127129585,Exceeds Expectations
4487,"Bonior, David",1032210,14407,103,1993-94,MI,10,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.141710371,201,259,0.867723107,Below Expectations
4488,"Borski, Robert",1033803,15008,103,1993-94,PA,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.125065863,212,259,2.134670258,Below Expectations
4489,"Boucher, Rick",1034609,15010,103,1993-94,VA,9,1,8,8,8,6,2,19,6,0,0,0,0,0,0,0,0,5.629786015,12,259,2.134670258,Exceeds Expectations
4490,"Brewster, Bill",1033603,29138,103,1993-94,OK,3,1,0,0,0,0,0,12,1,1,1,1,0,0,0,0,0,0.687256217,113,259,0.411009759,Exceeds Expectations
4491,"Brooks, Jack",1034309,1077,103,1993-94,TX,9,1,14,12,13,11,4,9,5,5,4,3,0,0,0,0,0,10.63506603,2,259,5.269303799,Exceeds Expectations
4492,"Browder, Glen",1030103,15632,103,1993-94,AL,3,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0.086756453,232,259,0.476254523,Below Expectations
4493,"Brown, Corrine",1030903,29328,103,1993-94,FL,3,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0.134324595,210,259,0.345764995,Below Expectations
